TOA5,FRP2-1,DataGSHP,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,T_out,RH_out,P_Total,P_Comp,P_fan,P_Pump,GSHP104_ontime,T_in,RH_in,T_Supply,T_Return,RH_Supply,RH_Return,"T_tank,bot","T_tank,top",AF_AHU,WF_AHU,T_waterIn,T_waterOut
TS,RN,degF,%RH,Wh,Wh,Wh,Wh,min,Deg F,%RH,Deg F,Deg F,%RH,%RH,Deg F,Deg F,ACFM,GPM,,
,,Avg,Avg,Tot,Tot,Tot,Tot,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg
11/2/22 2:44,521336,56.9,87.7,0.22,0,0.03,0.0075,0,70.7,52.41,NAN,NAN,NAN,NAN,27.95,32.33,NAN,0,64.8,63.64
11/2/22 2:45,521337,56.96,87,0.2,0,0.025,0.0075,0,70.67,52.52,NAN,NAN,NAN,NAN,27.96,32.34,NAN,0,64.82,63.65
11/2/22 2:46,521338,56.99,86.6,0.2,0,0.03,0.01,0,70.62,52.5,NAN,NAN,NAN,NAN,27.96,32.35,NAN,0,64.84,63.67
11/2/22 2:47,521339,57.09,86.7,0.2,0,0.03,0.0075,0,70.61,52.59,NAN,NAN,NAN,NAN,27.97,32.36,NAN,0,64.87,63.67
11/2/22 2:48,521340,57.1,86.7,0.22,0,0.025,0.01,0,70.61,52.73,NAN,NAN,NAN,NAN,27.98,32.37,NAN,0,64.89,63.68
11/2/22 2:49,521341,57.13,86.7,0.2,0,0.03,0.0075,0,70.51,52.71,NAN,NAN,NAN,NAN,27.98,32.38,NAN,0,64.91,63.7
11/2/22 2:50,521342,57.1,87.4,0.2,0,0.025,0.0075,0,70.53,52.81,NAN,NAN,NAN,NAN,27.98,32.38,NAN,0,64.93,63.71
11/2/22 2:51,521343,56.94,87.8,0.22,0,0.03,0.01,0,70.53,52.89,NAN,NAN,NAN,NAN,27.99,32.41,NAN,0,64.96,63.73
11/2/22 2:52,521344,56.82,88.3,0.2,0,0.03,0.0075,0,70.46,52.89,NAN,NAN,NAN,NAN,28,32.42,NAN,0,64.98,63.73
11/2/22 2:53,521345,56.72,88.5,0.2,0,0.025,0.0075,0,70.42,52.96,NAN,NAN,NAN,NAN,28.01,32.43,NAN,0,65.01,63.74
11/2/22 2:54,521346,56.57,88.6,0.2,0,0.03,0.01,0,70.39,52.93,NAN,NAN,NAN,NAN,28.02,32.43,NAN,0,65.03,63.75
11/2/22 2:55,521347,56.5,88.7,0.22,0,0.03,0.0075,0,70.44,52.99,NAN,NAN,NAN,NAN,28.02,32.44,NAN,0,65.05,63.77
11/2/22 2:56,521348,56.51,88.8,0.2,0,0.025,0.0075,0,70.4,53.1,NAN,NAN,NAN,NAN,28.03,32.46,NAN,0,65.08,63.78
11/2/22 2:57,521349,56.57,88.4,0.2,0,0.03,0.01,0,70.35,52.95,NAN,NAN,NAN,NAN,28.04,32.47,NAN,0,65.11,63.79
11/2/22 2:58,521350,56.66,87.8,0.2,0,0.03,0.0075,0,70.39,53.05,NAN,NAN,NAN,NAN,28.05,32.48,NAN,0,65.13,63.8
11/2/22 2:59,521351,56.75,87.8,0.22,0,0.025,0.0075,0,70.34,53.12,NAN,NAN,NAN,NAN,28.05,32.49,NAN,0,65.16,63.81
11/2/22 3:00,521352,56.76,88,0.2,0,0.03,0.01,0,70.3,53.2,NAN,NAN,NAN,NAN,28.06,32.5,NAN,0,65.18,63.82
11/2/22 3:01,521353,56.78,87.6,0.2,0,0.025,0.0075,0,70.28,53.22,NAN,NAN,NAN,NAN,28.06,32.51,NAN,0,65.21,63.83
11/2/22 3:02,521354,56.94,87.8,0.2,0,0.03,0.0075,0,70.32,53.29,NAN,NAN,NAN,NAN,28.07,32.52,NAN,0,65.24,63.84
11/2/22 3:03,521355,56.87,89,0.22,0,0.03,0.01,0,70.31,53.28,NAN,NAN,NAN,NAN,28.08,32.53,NAN,0,65.27,63.85
11/2/22 3:04,521356,56.64,89,0.2,0,0.025,0.0075,0,70.21,53.26,NAN,NAN,NAN,NAN,28.08,32.54,NAN,0,65.29,63.86
11/2/22 3:05,521357,56.64,89.1,0.2,0,0.03,0.0075,0,70.2,53.2,NAN,NAN,NAN,NAN,28.08,32.55,NAN,0,65.32,63.87
11/2/22 3:06,521358,56.57,89.2,0.2,0,0.03,0.01,0,70.23,53.22,NAN,NAN,NAN,NAN,28.09,32.56,NAN,0,65.35,63.88
11/2/22 3:07,521359,56.47,89,0.22,0,0.025,0.0075,0,70.2,53.2,NAN,NAN,NAN,NAN,28.1,32.57,NAN,0,65.38,63.89
11/2/22 3:08,521360,56.44,89.4,0.2,0,0.03,0.0075,0,70.18,53.2,NAN,NAN,NAN,NAN,28.1,32.58,NAN,0,65.41,63.9
11/2/22 3:09,521361,56.33,90.3,0.2,0,0.03,0.0075,0,70.17,53.27,NAN,NAN,NAN,NAN,28.12,32.58,NAN,0,65.43,63.91
11/2/22 3:10,521362,56.16,90.2,0.2,0,0.025,0.01,0,70.2,53.27,NAN,NAN,NAN,NAN,28.12,32.58,NAN,0,65.46,63.92
11/2/22 3:11,521363,56.18,89.4,0.2,0,0.03,0.0075,0,70.17,53.37,NAN,NAN,NAN,NAN,28.12,32.6,NAN,0,65.49,63.93
11/2/22 3:12,521364,56.41,88.2,0.22,0,0.025,0.0075,0,70.13,53.33,NAN,NAN,NAN,NAN,28.13,32.61,NAN,0,65.52,63.94
11/2/22 3:13,521365,56.63,87.7,0.2,0,0.03,0.01,0,70.19,53.31,NAN,NAN,NAN,NAN,28.13,32.62,NAN,0,65.55,63.96
11/2/22 3:14,521366,56.66,87.8,0.2,0,0.03,0.0075,0,70.18,53.39,NAN,NAN,NAN,NAN,28.14,32.64,NAN,0,65.59,63.96
11/2/22 3:15,521367,56.67,88.1,0.2,0,0.025,0.0075,0,70.13,53.32,NAN,NAN,NAN,NAN,28.16,32.64,NAN,0,65.62,63.98
11/2/22 3:16,521368,56.57,88.2,0.22,0,0.03,0.01,0,70.12,53.3,NAN,NAN,NAN,NAN,28.16,32.65,NAN,0,65.66,63.98
11/2/22 3:17,521369,56.57,88.4,0.2,0,0.03,0.0075,0,70.15,53.3,NAN,NAN,NAN,NAN,28.17,32.66,NAN,0,65.69,64
11/2/22 3:18,521370,56.64,88.6,0.2,0,0.025,0.0075,0,70.09,53.44,NAN,NAN,NAN,NAN,28.18,32.67,NAN,0,65.72,64.01
11/2/22 3:19,521371,56.6,88.6,0.2,0,0.03,0.0075,0,70.13,53.46,NAN,NAN,NAN,NAN,28.18,32.68,NAN,0,65.75,64.02
11/2/22 3:20,521372,56.51,88.5,0.22,0,0.03,0.01,0,70.02,53.49,NAN,NAN,NAN,NAN,28.19,32.69,NAN,0,65.78,64.03
11/2/22 3:21,521373,56.44,88.9,0.2,0,0.025,0.0075,0,70.07,53.38,NAN,NAN,NAN,NAN,28.2,32.69,NAN,0,65.81,64.04
11/2/22 3:22,521374,56.35,89.2,0.2,0,0.03,0.0075,0,70.03,53.5,NAN,NAN,NAN,NAN,28.2,32.7,NAN,0,65.84,64.06
11/2/22 3:23,521375,56.44,88.7,0.2,0,0.025,0.01,0,70.02,53.64,NAN,NAN,NAN,NAN,28.22,32.71,NAN,0,65.87,64.07
11/2/22 3:24,521376,56.57,88.3,0.22,0,0.03,0.0075,0,70.02,53.52,NAN,NAN,NAN,NAN,28.22,32.72,NAN,0,65.9,64.08
11/2/22 3:25,521377,56.48,88.9,0.2,0,0.03,0.0075,0,70.08,53.44,NAN,NAN,NAN,NAN,28.23,32.73,NAN,0,65.93,64.09
11/2/22 3:26,521378,56.35,89,0.2,0,0.025,0.01,0,70.03,53.43,NAN,NAN,NAN,NAN,28.23,32.74,NAN,0,65.95,64.1
11/2/22 3:27,521379,56.24,89.2,0.2,0,0.03,0.0075,0,70.09,53.17,NAN,NAN,NAN,NAN,28.24,32.75,NAN,0,65.99,64.12
11/2/22 3:28,521380,56.16,89.6,0.22,0,0.03,0.0075,0,70.27,52.96,NAN,NAN,NAN,NAN,28.25,32.75,NAN,0,66.02,64.14
11/2/22 3:29,521381,56.11,89.9,0.2,0,0.025,0.01,0,70.48,52.59,NAN,NAN,NAN,NAN,28.25,32.75,NAN,0,66.06,64.16
11/2/22 3:30,521382,56.01,90,0.2,0,0.03,0.0075,0,70.66,52.19,NAN,NAN,NAN,NAN,28.25,32.76,NAN,0,66.1,64.19
11/2/22 3:31,521383,55.93,90.6,0.2,0,0.03,0.0075,0,70.86,51.83,NAN,NAN,NAN,NAN,28.25,32.75,NAN,0,66.14,64.21
11/2/22 3:32,521384,55.83,90.8,0.2,0,0.025,0.0075,0,71.04,51.53,NAN,NAN,NAN,NAN,28.26,32.75,NAN,0,66.18,64.23
11/2/22 3:33,521385,55.9,90.4,0.22,0,0.03,0.01,0,71.13,51.2,NAN,NAN,NAN,NAN,28.26,32.76,NAN,0,66.22,64.27
11/2/22 3:34,521386,56.04,89.9,0.2,0,0.03,0.0075,0,71.23,50.97,NAN,NAN,NAN,NAN,28.26,32.77,NAN,0,66.26,64.29
11/2/22 3:35,521387,56.08,89.1,0.2,0,0.025,0.0075,0,71.41,50.83,NAN,NAN,NAN,NAN,28.27,32.77,NAN,0,66.3,64.31
11/2/22 3:36,521388,56.35,88.2,0.22,0,0.03,0.01,0,71.45,50.76,NAN,NAN,NAN,NAN,28.27,32.78,NAN,0,66.35,64.35
11/2/22 3:37,521389,56.51,87,0.2,0,0.025,0.0075,0,71.58,50.57,NAN,NAN,NAN,NAN,28.28,32.78,NAN,0,66.39,64.36
11/2/22 3:38,521390,56.62,86.8,0.2,0,0.03,0.0075,0,71.66,50.43,NAN,NAN,NAN,NAN,28.28,32.79,NAN,0,66.43,64.4
11/2/22 3:39,521391,56.67,86.4,0.2,0,0.03,0.01,0,71.74,50.33,NAN,NAN,NAN,NAN,28.29,32.79,NAN,0,66.47,64.43
11/2/22 3:40,521392,56.66,86.4,0.2,0,0.025,0.0075,0,71.74,50.19,NAN,NAN,NAN,NAN,28.29,32.8,NAN,0,66.51,64.45
11/2/22 3:41,521393,56.69,85.9,0.22,0,0.03,0.0075,0,71.83,50.1,NAN,NAN,NAN,NAN,28.3,32.8,NAN,0,66.55,64.48
11/2/22 3:42,521394,56.81,85.8,0.2,0,0.03,0.0075,0,71.87,50.02,NAN,NAN,NAN,NAN,28.31,32.81,NAN,0,66.59,64.5
11/2/22 3:43,521395,56.82,85.6,0.2,0,0.025,0.01,0,71.92,49.9,NAN,NAN,NAN,NAN,28.31,32.82,NAN,0,66.63,64.53
11/2/22 3:44,521396,56.94,85.1,0.2,0,0.03,0.0075,0,71.97,49.9,NAN,NAN,NAN,NAN,28.32,32.84,NAN,0,66.67,64.55
11/2/22 3:45,521397,57,85,0.22,0,0.03,0.0075,0,71.99,49.91,NAN,NAN,NAN,NAN,28.33,32.84,NAN,0,66.71,64.58
11/2/22 3:46,521398,56.97,84.6,0.2,0,0.025,0.01,0,72.08,49.87,NAN,NAN,NAN,NAN,28.34,32.84,NAN,0,66.75,64.61
11/2/22 3:47,521399,57.06,84.2,0.2,0,0.03,0.0075,0,72.04,49.91,NAN,NAN,NAN,NAN,28.34,32.85,NAN,0,66.79,64.64
11/2/22 3:48,521400,57.25,83.2,0.2,0,0.025,0.0075,0,72.07,49.83,NAN,NAN,NAN,NAN,28.34,32.86,NAN,0,66.83,64.68
11/2/22 3:49,521401,57.44,82.7,0.2,0,0.03,0.01,0,72.1,49.74,NAN,NAN,NAN,NAN,28.34,32.86,NAN,0,66.87,64.7
11/2/22 3:50,521402,57.58,82.4,0.22,0,0.03,0.0075,0,72.11,49.65,NAN,NAN,NAN,NAN,28.36,32.88,NAN,0,66.91,64.73
11/2/22 3:51,521403,57.67,81.9,0.2,0,0.025,0.0075,0,72.06,49.72,NAN,NAN,NAN,NAN,28.37,32.88,NAN,0,66.94,64.74
11/2/22 3:52,521404,57.74,81.7,0.2,0,0.03,0.0075,0,71.97,49.91,NAN,NAN,NAN,NAN,28.38,32.9,NAN,0,66.96,64.77
11/2/22 3:53,521405,57.74,81.7,0.2,0,0.03,0.01,0,71.83,50.15,NAN,NAN,NAN,NAN,28.4,32.92,NAN,0,66.99,64.78
11/2/22 3:54,521406,57.7,81.9,0.22,0,0.025,0.0075,0,71.62,50.36,NAN,NAN,NAN,NAN,28.41,32.93,NAN,0,67.02,64.8
11/2/22 3:55,521407,57.74,81.9,0.2,0,0.03,0.0075,0,71.53,50.61,NAN,NAN,NAN,NAN,28.42,32.95,NAN,0,67.04,64.82
11/2/22 3:56,521408,57.68,81.9,0.2,0,0.03,0.01,0,71.36,50.82,NAN,NAN,NAN,NAN,28.43,32.96,NAN,0,67.07,64.84
11/2/22 3:57,521409,57.64,82.1,0.2,0,0.025,0.0075,0,71.25,51.02,NAN,NAN,NAN,NAN,28.44,32.98,NAN,0,67.09,64.86
11/2/22 3:58,521410,57.65,82.3,0.22,0,0.03,0.0075,0,71.16,51.28,NAN,NAN,NAN,NAN,28.45,32.98,NAN,0,67.11,64.88
11/2/22 3:59,521411,57.64,82.2,0.2,0,0.025,0.01,0,71.06,51.51,NAN,NAN,NAN,NAN,28.46,32.99,NAN,0,67.13,64.89
11/2/22 4:00,521412,57.77,81.8,0.2,0,0.03,0.0075,0,70.99,51.68,NAN,NAN,NAN,NAN,28.46,33,NAN,0,67.15,64.9
11/2/22 4:01,521413,57.89,81.4,0.2,0,0.03,0.0075,0,70.85,51.79,NAN,NAN,NAN,NAN,28.46,33.01,NAN,0,67.16,64.92
11/2/22 4:02,521414,57.84,81.4,0.22,0,0.025,0.01,0,70.86,51.86,NAN,NAN,NAN,NAN,28.48,33.02,NAN,0,67.18,64.94
11/2/22 4:03,521415,57.87,81.6,0.2,0,0.03,0.0075,0,70.88,51.77,NAN,NAN,NAN,NAN,28.49,33.03,NAN,0,67.21,64.96
11/2/22 4:04,521416,57.83,81.5,0.2,0,0.03,0.0075,0,70.97,51.58,NAN,NAN,NAN,NAN,28.49,33.03,NAN,0,67.23,64.99
11/2/22 4:05,521417,57.93,81,0.2,0,0.025,0.0075,0,71.1,51.38,NAN,NAN,NAN,NAN,28.5,33.04,NAN,0,67.26,65.02
11/2/22 4:06,521418,57.9,81.6,0.2,0,0.03,0.01,0,71.32,51.06,NAN,NAN,NAN,NAN,28.5,33.04,NAN,0,67.29,65.04
11/2/22 4:07,521419,57.89,81.6,0.22,0,0.03,0.0075,0,71.46,50.73,NAN,NAN,NAN,NAN,28.5,33.04,NAN,0,67.32,65.07
11/2/22 4:08,521420,57.71,82.2,0.2,0,0.025,0.0075,0,71.55,50.44,NAN,NAN,NAN,NAN,28.5,33.04,NAN,0,67.34,65.1
11/2/22 4:09,521421,57.68,82.5,0.2,0,0.03,0.0075,0,71.69,50.21,NAN,NAN,NAN,NAN,28.51,33.05,NAN,0,67.37,65.13
11/2/22 4:10,521422,57.59,82.8,0.2,0,0.03,0.01,0,71.78,50,NAN,NAN,NAN,NAN,28.51,33.05,NAN,0,67.4,65.17
11/2/22 4:11,521423,57.58,82.7,0.2,0,0.025,0.0075,0,71.76,49.93,NAN,NAN,NAN,NAN,28.51,33.05,NAN,0,67.43,65.2
11/2/22 4:12,521424,57.64,82.7,0.22,0,0.03,0.0075,0,71.82,49.79,NAN,NAN,NAN,NAN,28.51,33.06,NAN,0,67.46,65.23
11/2/22 4:13,521425,57.58,82.7,0.2,0,0.03,0.0075,0,71.91,49.72,NAN,NAN,NAN,NAN,28.53,33.05,NAN,0,67.49,65.27
11/2/22 4:14,521426,57.64,82.6,0.2,0,0.025,0.01,0,71.94,49.64,NAN,NAN,NAN,NAN,28.53,33.06,NAN,0,67.52,65.3
11/2/22 4:15,521427,57.65,82.6,0.2,0,0.03,0.0075,0,72.01,49.61,NAN,NAN,NAN,NAN,28.53,33.07,NAN,0,67.55,65.34
11/2/22 4:16,521428,57.64,82.5,0.2,0,0.03,0.0075,0,72.06,49.55,NAN,NAN,NAN,NAN,28.53,33.07,NAN,0,67.57,65.37
11/2/22 4:17,521429,57.8,81.9,0.22,0,0.025,0.0075,0,72.06,49.46,NAN,NAN,NAN,NAN,28.54,33.08,NAN,0,67.6,65.4
11/2/22 4:18,521430,57.86,81.7,0.2,0,0.03,0.0075,0,72.17,49.32,NAN,NAN,NAN,NAN,28.55,33.08,NAN,0,67.63,65.43
11/2/22 4:19,521431,57.87,82.2,0.2,0,0.03,0.01,0,72.22,49.24,NAN,NAN,NAN,NAN,28.55,33.09,NAN,0,67.66,65.47
11/2/22 4:20,521432,57.8,82.4,0.2,0,0.025,0.0075,0,72.22,49.2,NAN,NAN,NAN,NAN,28.56,33.1,NAN,0,67.69,65.5
11/2/22 4:21,521433,57.7,82.3,0.2,0,0.03,0.0075,0,72.23,49.11,NAN,NAN,NAN,NAN,28.56,33.11,NAN,0,67.72,65.53
11/2/22 4:22,521434,57.64,82.6,0.22,0,0.03,0.01,0,72.26,49.12,NAN,NAN,NAN,NAN,28.57,33.11,NAN,0,67.75,65.57
11/2/22 4:23,521435,57.71,82.6,0.2,0,0.025,0.0075,0,72.29,49.16,NAN,NAN,NAN,NAN,28.57,33.12,NAN,0,67.78,65.61
11/2/22 4:24,521436,57.77,82.5,0.2,0,0.03,0.0075,0,72.31,49.17,NAN,NAN,NAN,NAN,28.59,33.13,NAN,0,67.8,65.64
11/2/22 4:25,521437,57.71,82.4,0.2,0,0.03,0.0075,0,72.26,49.13,NAN,NAN,NAN,NAN,28.59,33.12,NAN,0,67.83,65.67
11/2/22 4:26,521438,57.83,82.1,0.2,0,0.025,0.0075,0,72.35,49.04,NAN,NAN,NAN,NAN,28.6,33.13,NAN,0,67.86,65.7
11/2/22 4:27,521439,57.98,81.4,0.22,0,0.03,0.01,0,72.27,49.08,NAN,NAN,NAN,NAN,28.61,33.14,NAN,0,67.88,65.73
11/2/22 4:28,521440,57.98,81.7,0.2,0,0.03,0.0075,0,72.17,49.2,NAN,NAN,NAN,NAN,28.63,33.16,NAN,0,67.9,65.75
11/2/22 4:29,521441,57.73,82.6,0.2,0,0.025,0.0075,0,71.99,49.53,NAN,NAN,NAN,NAN,28.64,33.17,NAN,0,67.91,65.78
11/2/22 4:30,521442,57.5,83.8,0.2,0,0.03,0.0075,0,71.85,49.73,NAN,NAN,NAN,NAN,28.65,33.19,NAN,0,67.93,65.8
11/2/22 4:31,521443,57.33,84,0.22,0,0.03,0.01,0,71.72,49.91,NAN,NAN,NAN,NAN,28.66,33.19,NAN,0,67.94,65.82
11/2/22 4:32,521444,57.27,84.1,0.2,0,0.025,0.0075,0,71.58,50.24,NAN,NAN,NAN,NAN,28.67,33.2,NAN,0,67.95,65.84
11/2/22 4:33,521445,57.03,84.6,0.2,0,0.03,0.0075,0,71.48,50.41,NAN,NAN,NAN,NAN,28.68,33.23,NAN,0,67.96,65.86
11/2/22 4:34,521446,56.85,85.3,0.2,0,0.025,0.01,0,71.34,50.64,NAN,NAN,NAN,NAN,28.69,33.24,NAN,0,67.98,65.87
11/2/22 4:35,521447,56.7,85.5,0.2,0,0.03,0.0075,0,71.23,51.16,NAN,NAN,NAN,NAN,28.7,33.25,NAN,0,67.99,65.9
11/2/22 4:36,521448,56.69,85.5,0.2,0,0.03,0.0075,0,71.12,51.25,NAN,NAN,NAN,NAN,28.71,33.26,NAN,0,68,65.91
11/2/22 4:37,521449,56.66,85.8,0.22,0,0.025,0.0075,0,71.07,50.32,NAN,NAN,NAN,NAN,28.72,33.27,NAN,0,68.01,65.94
11/2/22 4:38,521450,56.59,86.1,0.2,0,0.03,0.0075,0,70.99,50.2,NAN,NAN,NAN,NAN,28.73,33.27,NAN,0,68.02,65.95
11/2/22 4:39,521451,56.5,86.7,0.2,0,0.03,0.01,0,70.9,50.69,NAN,NAN,NAN,NAN,28.72,33.28,NAN,0,68.03,65.98
11/2/22 4:40,521452,56.16,87.3,0.2,0,0.025,0.0075,0,70.82,50.93,NAN,NAN,NAN,NAN,28.73,33.29,NAN,0,68.04,65.99
11/2/22 4:41,521453,55.79,87.9,0.2,0,0.03,0.0075,0,70.75,51.06,NAN,NAN,NAN,NAN,28.75,33.3,NAN,0,68.05,66.01
11/2/22 4:42,521454,55.55,88.5,0.22,0,0.03,0.0075,0,70.75,51.22,NAN,NAN,NAN,NAN,28.75,33.31,NAN,0,68.05,66.02
11/2/22 4:43,521455,55.47,89.2,0.2,0,0.025,0.01,0,70.66,51.32,NAN,NAN,NAN,NAN,28.76,33.3,NAN,0,68.06,66.04
11/2/22 4:44,521456,55.53,89.6,0.2,0,0.03,0.0075,0,70.66,51.37,NAN,NAN,NAN,NAN,28.76,33.31,NAN,0,68.07,66.06
11/2/22 4:45,521457,55.53,89.7,0.2,0,0.03,0.0075,0,70.6,51.53,NAN,NAN,NAN,NAN,28.77,33.32,NAN,0,68.07,66.08
11/2/22 4:46,521458,55.61,89.3,0.2,0,0.025,0.0075,0,70.6,51.58,NAN,NAN,NAN,NAN,28.78,33.33,NAN,0,68.08,66.1
11/2/22 4:47,521459,55.67,88.7,0.2,0,0.03,0.01,0,70.49,51.61,NAN,NAN,NAN,NAN,28.79,33.33,NAN,0,68.09,66.11
11/2/22 4:48,521460,55.71,88.7,0.22,0,0.025,0.0075,0,70.52,51.66,NAN,NAN,NAN,NAN,28.8,33.34,NAN,0,68.1,66.13
11/2/22 4:49,521461,55.56,88.9,0.2,0,0.03,0.0075,0,70.51,51.72,NAN,NAN,NAN,NAN,28.8,33.34,NAN,0,68.1,66.15
11/2/22 4:50,521462,55.56,89.2,0.2,0,0.03,0.0075,0,70.46,51.8,NAN,NAN,NAN,NAN,28.81,33.35,NAN,0,68.11,66.16
11/2/22 4:51,521463,55.5,89.2,0.2,0,0.025,0.01,0,70.37,51.73,NAN,NAN,NAN,NAN,28.81,33.36,NAN,0,68.12,66.18
11/2/22 4:52,521464,55.43,89.4,0.22,0,0.03,0.0075,0,70.38,51.83,NAN,NAN,NAN,NAN,28.82,33.36,NAN,0,68.12,66.19
11/2/22 4:53,521465,55.42,89.1,0.2,0,0.03,0.0075,0,70.37,51.91,NAN,NAN,NAN,NAN,28.83,33.36,NAN,0,68.13,66.21
11/2/22 4:54,521466,55.58,88.4,0.2,0,0.025,0.0075,0,70.34,52,NAN,NAN,NAN,NAN,28.84,33.37,NAN,0,68.13,66.22
11/2/22 4:55,521467,55.67,87.8,0.2,0,0.03,0.01,0,70.29,52.02,NAN,NAN,NAN,NAN,28.84,33.38,NAN,0,68.13,66.24
11/2/22 4:56,521468,55.71,87.4,0.2,0,0.03,0.0075,0,70.25,52.03,NAN,NAN,NAN,NAN,28.85,33.39,NAN,0,68.14,66.25
11/2/22 4:57,521469,55.77,87.2,0.2,0,0.025,0.0075,0,70.27,52.01,NAN,NAN,NAN,NAN,28.86,33.4,NAN,0,68.15,66.27
11/2/22 4:58,521470,55.74,87.2,0.22,0,0.03,0.01,0,70.27,51.98,NAN,NAN,NAN,NAN,28.86,33.4,NAN,0,68.15,66.28
11/2/22 4:59,521471,55.68,87.8,0.2,0,0.03,0.0075,0,70.2,52,NAN,NAN,NAN,NAN,28.86,33.41,NAN,0,68.15,66.29
11/2/22 5:00,521472,55.43,88.4,0.2,0,0.025,0.0075,0,70.23,52.01,NAN,NAN,NAN,NAN,28.87,33.41,NAN,0,68.16,66.31
11/2/22 5:01,521473,55.19,89.5,0.2,0,0.03,0.0075,0,70.22,52.13,NAN,NAN,NAN,NAN,28.88,33.42,NAN,0,68.16,66.32
11/2/22 5:02,521474,55.13,89.5,0.2,0,0.025,0.0075,0,70.14,52.16,NAN,NAN,NAN,NAN,28.89,33.42,NAN,0,68.17,66.33
11/2/22 5:03,521475,54.84,89.9,0.22,0,0.03,0.01,0,70.13,52.14,NAN,NAN,NAN,NAN,28.88,33.43,NAN,0,68.17,66.34
11/2/22 5:04,521476,54.91,90.3,0.2,0,0.03,0.0075,0,70.15,52.27,NAN,NAN,NAN,NAN,28.9,33.43,NAN,0,68.17,66.36
11/2/22 5:05,521477,55.02,90.1,0.2,0,0.025,0.0075,0,70.12,52.27,NAN,NAN,NAN,NAN,28.91,33.44,NAN,0,68.18,66.37
11/2/22 5:06,521478,55.04,90.5,0.2,0,0.03,0.0075,0,70.09,52.19,NAN,NAN,NAN,NAN,28.91,33.44,NAN,0,68.18,66.38
11/2/22 5:07,521479,55.02,90.8,0.2,0,0.03,0.01,0,70.05,52.17,NAN,NAN,NAN,NAN,28.92,33.45,NAN,0,68.19,66.39
11/2/22 5:08,521480,54.93,90.7,0.22,0,0.025,0.0075,0,70.06,52.11,NAN,NAN,NAN,NAN,28.93,33.45,NAN,0,68.19,66.4
11/2/22 5:09,521481,54.81,90.5,0.2,0,0.03,0.0075,0,70.06,52.17,NAN,NAN,NAN,NAN,28.93,33.46,NAN,0,68.19,66.41
11/2/22 5:10,521482,54.81,90.5,0.2,0,0.03,0.0075,0,70.07,52.23,NAN,NAN,NAN,NAN,28.94,33.47,NAN,0,68.2,66.42
11/2/22 5:11,521483,54.79,90.7,0.2,0,0.025,0.01,0,70.03,52.32,NAN,NAN,NAN,NAN,28.95,33.47,NAN,0,68.2,66.43
11/2/22 5:12,521484,54.76,90.8,0.2,0,0.03,0.0075,0,70.05,52.35,NAN,NAN,NAN,NAN,28.96,33.48,NAN,0,68.2,66.45
11/2/22 5:13,521485,54.73,90.5,0.2,0,0.03,0.0075,0,70.05,52.29,NAN,NAN,NAN,NAN,28.96,33.48,NAN,0,68.21,66.46
11/2/22 5:14,521486,54.78,90.4,0.22,0,0.025,0.0075,0,69.99,52.34,NAN,NAN,NAN,NAN,28.97,33.48,NAN,0,68.21,66.47
11/2/22 5:15,521487,54.78,90.6,0.2,0,0.03,0.0075,0,69.96,52.31,NAN,NAN,NAN,NAN,28.98,33.48,NAN,0,68.22,66.48
11/2/22 5:16,521488,54.79,91,0.2,0,0.03,0.01,0,69.99,52.26,NAN,NAN,NAN,NAN,28.99,33.49,NAN,0,68.22,66.49
11/2/22 5:17,521489,54.84,91.3,0.2,0,0.025,0.0075,0,69.93,52.23,NAN,NAN,NAN,NAN,28.99,33.5,NAN,0,68.22,66.5
11/2/22 5:18,521490,54.72,91.1,0.2,0,0.03,0.0075,0,69.93,52.22,NAN,NAN,NAN,NAN,29,33.51,NAN,0,68.23,66.5
11/2/22 5:19,521491,54.65,91,0.22,0,0.025,0.0075,0,69.92,52.25,NAN,NAN,NAN,NAN,29.01,33.51,NAN,0,68.23,66.52
11/2/22 5:20,521492,54.5,91.4,0.2,0,0.03,0.01,0,69.93,52.29,NAN,NAN,NAN,NAN,29.01,33.52,NAN,0,68.23,66.53
11/2/22 5:21,521493,54.5,91.5,0.2,0,0.03,0.0075,0,69.88,52.3,NAN,NAN,NAN,NAN,29.02,33.52,NAN,0,68.24,66.54
11/2/22 5:22,521494,54.6,90.8,0.2,0,0.025,0.0075,0,69.85,52.21,NAN,NAN,NAN,NAN,29.03,33.53,NAN,0,68.24,66.55
11/2/22 5:23,521495,54.45,90.8,0.2,0,0.03,0.0075,0,69.87,52.22,NAN,NAN,NAN,NAN,29.04,33.53,NAN,0,68.24,66.56
11/2/22 5:24,521496,54.48,91.3,0.2,0,0.03,0.0075,0,69.89,52.29,NAN,NAN,NAN,NAN,29.04,33.54,NAN,0,68.24,66.56
11/2/22 5:25,521497,54.65,90.9,0.2,0,0.025,0.01,0,69.93,52.21,NAN,NAN,NAN,NAN,29.05,33.54,NAN,0,68.25,66.57
11/2/22 5:26,521498,54.82,90.4,0.22,0,0.03,0.0075,0,69.88,52.07,NAN,NAN,NAN,NAN,29.06,33.54,NAN,0,68.25,66.58
